Time,Exchange,Symbol,Bid_Price,Bid_Size,Offer_Price,Offer_Size
09:32:25.274402000,N,AAPL,26.84,7,26.87,2
09:32:25.286208000,B,AAPL,26.75,47,26.87,10
09:32:25.286220000,N,AAPL,26.84,6,26.87,4
09:32:25.296366000,N,AAPL,26.84,8,26.87,4
09:32:25.297169000,N,AAPL,26.84,9,26.87,2
09:32:25.297265000,B,AAPL,26.75,47,26.91,10
09:32:25.600201000,N,AAPL,26.84,2,26.85,12
09:32:25.600296000,N,AAPL,26.84,2,26.86,3
09:32:25.600597000,N,AAPL,26.84,2,26.86,1
09:32:25.600628000,Z,AAPL,26.83,4,26.87,5
09:32:25.601274000,Z,AAPL,26.84,5,26.87,3
09:32:25.601574000,N,AAPL,26.85,2,26.87,2
09:32:25.604113000,N,AAPL,26.85,1,26.87,2
09:32:25.604198000,Z,AAPL,26.84,5,26.87,4
09:32:25.604320000,N,AAPL,26.84,3,26.87,2
09:32:25.611412000,N,AAPL,26.85,2,26.87,2
09:32:25.611607000,N,AAPL,26.85,3,26.87,2
09:32:25.622488000,N,AAPL,26.85,5,26.87,2
09:32:25.629272000,Z,AAPL,26.84,5,26.87,3
09:32:25.629305000,K,AAPL,26.84,2,26.87,3
09:32:25.635376000,N,AAPL,26.85,4,26.87,2
09:32:25.636362000,T,AAPL,26.84,1,26.87,3
09:32:25.734117000,Z,AAPL,26.84,5,26.87,2
09:32:25.757479000,N,AAPL,26.85,4,26.87,3
09:32:27.078605000,N,AAPL,26.84,7,26.87,3
09:32:27.079148000,N,AAPL,26.84,4,26.86,2
09:32:27.079230000,N,AAPL,26.84,4,26.86,3
09:32:27.079438000,N,AAPL,26.84,3,26.86,3
09:32:27.079558000,Z,AAPL,26.84,4,26.86,3
09:32:27.079606000,N,AAPL,26.84,2,26.86,3
09:32:27.079664000,Z,AAPL,26.84,2,26.86,3
09:32:27.092379000,N,AAPL,26.84,2,26.86,2
09:32:27.093162000,T,AAPL,26.8,16,26.86,1
09:32:27.650789000,N,AAPL,26.85,2,26.86,1
09:32:27.651038000,N,AAPL,26.85,3,26.87,2
09:32:27.651166000,V,AAPL,26.83,1,26.87,1
09:32:28.312724000,T,AAPL,26.86,8,26.87,1
09:32:28.312797000,N,AAPL,26.85,5,26.87,3
09:32:28.320216000,N,AAPL,26.85,3,26.87,2
09:32:28.457441000,N,AAPL,26.86,1,26.87,1
09:32:28.458341000,V,AAPL,26.84,1,26.87,1
09:32:28.560494000,N,AAPL,26.86,5,26.88,3
09:32:28.560583000,N,AAPL,26.86,5,26.88,2
09:32:28.560683000,T,AAPL,26.87,3,26.88,1
09:32:28.561093000,K,AAPL,26.86,1,26.88,2
09:32:28.583978000,N,AAPL,26.86,4,26.88,3
09:32:28.584417000,N,AAPL,26.86,3,26.88,2
09:32:28.656619000,T,AAPL,26.86,8,26.9,1
09:32:28.659265000,N,AAPL,26.86,5,26.88,3
09:32:28.670196000,N,AAPL,26.86,7,26.88,4
09:32:28.682280000,N,AAPL,26.86,7,26.88,3
09:32:28.715388000,N,AAPL,26.86,7,26.88,4
09:32:28.718371000,N,AAPL,26.86,4,26.87,1
09:32:28.718629000,N,AAPL,26.86,2,26.87,2
09:32:29.110844000,N,AAPL,26.86,2,26.87,1
09:32:29.175453000,N,AAPL,26.86,2,26.88,5
09:32:29.175824000,N,AAPL,26.87,1,26.88,3
09:32:29.175987000,N,AAPL,26.87,2,26.88,3
09:32:29.178067000,N,AAPL,26.86,7,26.88,3
09:32:29.178817000,K,AAPL,26.85,2,26.88,3
09:32:29.824122000,N,AAPL,26.85,4,26.88,4
09:32:29.824161000,T,AAPL,26.86,8,26.88,1
09:32:29.824242000,N,AAPL,26.85,2,26.88,6
09:32:29.824520000,N,AAPL,26.85,2,26.87,5
09:32:29.835253000,N,AAPL,26.86,2,26.87,1
09:32:29.835667000,N,AAPL,26.87,3,26.88,4
09:32:29.835731000,Z,AAPL,26.85,2,26.88,2
09:32:29.857635000,N,AAPL,26.86,9,26.88,2
09:32:29.875041000,N,AAPL,26.86,3,26.88,2
09:32:29.875106000,K,AAPL,26.85,2,26.88,2
09:32:29.875139000,N,AAPL,26.86,1,26.88,2
09:32:29.875169000,T,AAPL,26.86,8,26.88,1
09:32:29.875237000,N,AAPL,26.85,4,26.88,3
09:32:29.875255000,N,AAPL,26.85,4,26.87,3
09:32:29.875352000,N,AAPL,26.85,4,26.87,4
09:32:29.880916000,N,AAPL,26.85,2,26.87,1
09:32:29.881342000,N,AAPL,26.85,5,26.88,5
09:32:29.881592000,N,AAPL,26.85,5,26.88,3
09:32:29.925593000,N,AAPL,26.86,7,26.88,2
09:32:29.938227000,N,AAPL,26.86,6,26.88,3
09:32:30.210992000,N,AAPL,26.86,6,26.88,2
09:32:30.211192000,N,AAPL,26.86,8,26.88,1
09:32:30.211291000,N,AAPL,26.86,8,26.88,2
09:32:30.211411000,N,AAPL,26.86,8,26.88,1
09:32:30.211528000,N,AAPL,26.87,1,26.89,5
09:32:30.211771000,N,AAPL,26.86,8,26.89,5
09:32:30.212969000,Z,AAPL,26.87,1,26.88,1
09:32:30.213216000,Z,AAPL,26.86,2,26.88,1
09:32:30.213348000,Z,AAPL,26.85,2,26.87,1
09:32:30.217254000,Z,AAPL,26.85,2,26.88,1
09:32:30.217491000,J,AAPL,26.87,1,26.89,1
09:32:30.217806000,P,AAPL,26.87,3,26.88,1
09:32:30.242196000,N,AAPL,26.87,3,26.88,2
09:32:30.242965000,N,AAPL,26.87,2,26.88,3
09:32:30.409067000,N,AAPL,26.87,2,26.88,2
09:32:30.409341000,N,AAPL,26.87,2,26.88,1
09:32:30.477386000,N,AAPL,26.87,1,26.88,2
09:32:30.948925000,N,AAPL,26.87,1,26.88,1
09:32:30.949098000,P,AAPL,26.87,1,26.88,1
09:32:30.949415000,N,AAPL,26.87,1,26.88,4
09:32:30.949631000,P,AAPL,26.86,4,26.87,1
09:32:30.950189000,P,AAPL,26.86,4,26.88,1
09:32:30.950206000,J,AAPL,26.79,5,26.91,1
09:32:30.950349000,N,AAPL,26.86,6,26.88,11
09:32:30.950392000,P,AAPL,26.87,1,26.88,1
09:32:30.950455000,N,AAPL,26.86,6,26.88,13
09:32:30.950552000,P,AAPL,26.87,2,26.88,1
09:32:30.950568000,N,AAPL,26.86,5,26.88,8
09:32:30.950581000,N,AAPL,26.86,5,26.88,6
09:32:30.950645000,N,AAPL,26.86,5,26.88,5
09:32:30.950871000,N,AAPL,26.86,5,26.87,3
09:32:30.950955000,N,AAPL,26.86,5,26.88,2
09:32:30.951685000,P,AAPL,26.87,1,26.88,1
09:32:31.743918000,N,AAPL,26.86,4,26.88,2
09:32:31.744027000,N,AAPL,26.86,4,26.88,3
09:32:36.131778000,P,AAPL,26.86,1,26.87,1
09:32:36.132000000,T,AAPL,26.86,10,26.88,2
09:32:36.132104000,T,AAPL,26.86,8,26.88,2
09:32:36.132166000,P,AAPL,26.84,5,26.87,1
09:32:36.132183000,N,AAPL,26.85,4,26.87,4
09:32:36.132437000,N,AAPL,26.85,4,26.87,5
09:32:36.141828000,N,AAPL,26.85,4,26.87,2
09:32:36.142028000,N,AAPL,26.85,4,26.87,1
09:32:36.142992000,P,AAPL,26.84,5,26.88,1
09:32:36.143303000,Z,AAPL,26.86,1,26.88,3
09:32:36.143480000,N,AAPL,26.86,1,26.88,3
09:32:36.143777000,T,AAPL,26.86,9,26.88,2
09:32:36.145861000,T,AAPL,26.86,8,26.88,2
09:32:36.165001000,N,AAPL,26.86,2,26.88,5
09:32:36.176447000,N,AAPL,26.86,4,26.88,7
09:32:36.187958000,N,AAPL,26.86,7,26.88,5
09:32:36.756262000,N,AAPL,26.86,1,26.88,6
09:32:39.572522000,N,AAPL,26.86,1,26.88,5
09:32:49.985345000,N,AAPL,26.86,1,26.88,4
09:32:49.985451000,P,AAPL,26.84,5,26.88,2
09:32:49.985775000,N,AAPL,26.86,2,26.88,3
09:32:49.985933000,N,AAPL,26.86,2,26.88,2
09:32:49.986182000,N,AAPL,26.86,3,26.88,3
09:32:52.134904000,T,AAPL,26.86,9,26.88,2
09:32:52.135004000,T,AAPL,26.86,11,26.88,2
09:32:53.294902000,N,AAPL,26.85,4,26.88,4
09:32:53.294971000,N,AAPL,26.85,4,26.87,1
09:32:53.295067000,N,AAPL,26.85,4,26.87,2
09:32:53.295263000,N,AAPL,26.85,1,26.87,3
09:32:53.295547000,N,AAPL,26.84,5,26.87,3
09:32:53.295563000,N,AAPL,26.84,5,26.87,4
09:32:53.295756000,T,AAPL,26.86,9,26.87,3
09:32:53.295807000,N,AAPL,26.84,2,26.87,5
09:32:53.295855000,T,AAPL,26.86,7,26.87,3
09:32:53.295950000,N,AAPL,26.84,3,26.87,7
09:32:53.295994000,T,AAPL,26.86,6,26.87,3
09:32:53.296022000,Z,AAPL,26.85,2,26.86,3
09:32:53.296037000,T,AAPL,26.86,1,26.87,3
09:32:53.296054000,T,AAPL,26.83,3,26.87,3
09:32:53.296452000,T,AAPL,26.81,12,26.86,11
09:32:53.301164000,T,AAPL,26.82,2,26.86,13
09:32:53.316435000,B,AAPL,26.79,1,26.91,10
09:32:54.155045000,T,AAPL,26.82,2,26.86,5
09:32:54.155136000,T,AAPL,26.82,2,26.86,2
09:32:54.464496000,K,AAPL,26.84,1,26.86,2
09:32:54.464514000,N,AAPL,26.84,3,26.85,1
09:32:54.464698000,N,AAPL,26.83,6,26.85,1
09:32:54.464962000,N,AAPL,26.83,4,26.85,2
09:32:54.465022000,N,AAPL,26.83,4,26.85,3
09:32:54.465144000,Z,AAPL,26.84,2,26.85,1
09:32:54.465237000,Z,AAPL,26.83,2,26.85,1
09:32:54.466319000,N,AAPL,26.83,3,26.85,2
09:32:54.467943000,N,AAPL,26.84,1,26.85,3
09:32:54.468200000,T,AAPL,26.82,2,26.85,5
09:32:54.468268000,T,AAPL,26.82,2,26.85,6
09:32:54.468332000,K,AAPL,26.83,1,26.85,1
09:32:54.468436000,Z,AAPL,26.83,2,26.84,2
09:32:54.468496000,N,AAPL,26.83,3,26.85,2
09:32:54.470855000,Z,AAPL,26.82,5,26.84,2
09:32:54.470884000,P,AAPL,26.82,2,26.84,2
09:32:54.470932000,Z,AAPL,26.82,5,26.87,4
09:32:54.555680000,N,AAPL,26.83,1,26.85,2
09:32:55.021314000,P,AAPL,26.81,2,26.84,1
09:32:55.021641000,N,AAPL,26.83,2,26.85,1
09:32:55.021759000,N,AAPL,26.83,2,26.86,5
09:32:55.021787000,Z,AAPL,26.82,5,26.86,5
09:32:55.021799000,T,AAPL,26.82,2,26.85,3
09:32:55.021906000,N,AAPL,26.83,4,26.85,1
09:32:55.022611000,B,AAPL,26.83,8,26.91,10
09:32:55.037985000,B,AAPL,26.79,1,26.91,10
09:32:55.038046000,N,AAPL,26.83,6,26.85,3
09:32:55.038130000,N,AAPL,26.83,5,26.85,3
09:32:55.049612000,N,AAPL,26.83,6,26.85,2
09:32:55.060440000,N,AAPL,26.83,7,26.85,1
09:32:55.061296000,T,AAPL,26.82,2,26.87,1
09:32:55.061451000,N,AAPL,26.84,5,26.86,6
09:32:55.061576000,N,AAPL,26.84,6,26.86,6
09:32:55.072627000,N,AAPL,26.84,4,26.86,3
09:32:55.195187000,N,AAPL,26.84,3,26.86,3
09:32:55.215385000,N,AAPL,26.83,5,26.86,3
09:32:55.215492000,N,AAPL,26.83,6,26.86,3
09:32:55.226762000,N,AAPL,26.83,7,26.86,3
09:32:55.743986000,P,AAPL,26.82,7,26.86,2
09:32:55.744127000,N,AAPL,26.83,7,26.86,3
09:32:55.744334000,N,AAPL,26.84,1,26.86,2
09:32:55.744363000,Y,AAPL,26.83,2,26.87,1
09:32:55.744764000,N,AAPL,26.84,10,26.86,1
09:32:55.744981000,K,AAPL,26.84,1,26.86,1
09:32:55.744997000,N,AAPL,26.84,11,26.86,1
09:32:55.745062000,V,AAPL,26.83,1,26.87,1
09:32:55.745079000,K,AAPL,26.84,2,26.86,1
09:32:55.745106000,N,AAPL,26.84,13,26.86,1
09:32:55.748700000,K,AAPL,26.84,1,26.86,1
09:32:55.750564000,N,AAPL,26.84,8,26.86,1
09:32:55.751108000,N,AAPL,26.84,11,26.86,1
09:32:55.760448000,N,AAPL,26.84,14,26.86,1
09:33:01.260894000,Z,AAPL,26.84,3,26.85,1
09:33:01.261041000,Z,AAPL,26.83,5,26.85,1
09:33:01.261414000,N,AAPL,26.83,3,26.85,4
09:33:01.261431000,N,AAPL,26.83,3,26.85,5
09:33:01.262267000,B,AAPL,26.83,7,26.91,10
09:33:01.275744000,B,AAPL,26.79,1,26.91,10
09:33:01.275816000,Z,AAPL,26.82,5,26.83,1
09:33:01.275856000,N,AAPL,26.82,6,26.85,2
09:33:01.275962000,N,AAPL,26.82,4,26.85,2
09:33:01.276400000,Z,AAPL,26.82,2,26.83,1
09:33:01.276450000,N,AAPL,26.82,2,26.84,5
09:33:01.276502000,Z,AAPL,26.81,4,26.83,1
09:33:01.276742000,Z,AAPL,26.81,2,26.84,1
09:33:01.276771000,N,AAPL,26.82,1,26.84,6
09:33:01.276799000,N,AAPL,26.81,3,26.84,4
09:33:01.277338000,V,AAPL,26.81,1,26.85,1
09:33:01.277390000,K,AAPL,26.82,2,26.84,2
09:33:01.277870000,N,AAPL,26.82,1,26.84,3
09:33:01.278034000,N,AAPL,26.82,1,26.84,2
09:33:01.278034000,K,AAPL,26.82,2,26.84,1
09:33:01.278265000,T,AAPL,26.82,2,26.84,1
09:33:01.281490000,X,AAPL,26.78,127,26.94,15
09:33:01.287220000,N,AAPL,26.82,2,26.84,3
09:33:01.310820000,N,AAPL,26.82,6,26.85,2
09:33:01.310987000,P,AAPL,26.82,1,26.85,4
09:33:01.311367000,Z,AAPL,26.82,5,26.85,2
09:33:01.321762000,N,AAPL,26.82,4,26.85,8
09:33:01.334176000,N,AAPL,26.82,5,26.85,3
09:33:01.359343000,N,AAPL,26.82,4,26.85,4
09:33:01.359508000,P,AAPL,26.82,6,26.85,1
09:33:01.368987000,N,AAPL,26.82,4,26.85,6
09:33:01.380416000,N,AAPL,26.82,4,26.85,4
09:33:01.383362000,N,AAPL,26.82,6,26.85,5
09:33:01.818956000,N,AAPL,26.82,6,26.85,5
09:33:02.333084000,P,AAPL,26.82,4,26.85,1
09:33:02.471011000,N,AAPL,26.82,1,26.84,6
09:33:02.471136000,N,AAPL,26.82,1,26.84,7
09:33:02.471185000,V,AAPL,26.81,1,26.85,1
09:33:02.471388000,N,AAPL,26.81,4,26.84,7
09:33:02.481730000,N,AAPL,26.81,4,26.84,4
09:33:02.481796000,N,AAPL,26.81,4,26.84,5
09:33:02.481996000,N,AAPL,26.81,5,26.84,4
09:33:02.482118000,N,AAPL,26.81,5,26.84,3
09:33:02.482866000,N,AAPL,26.82,5,26.84,1
09:33:02.482915000,V,AAPL,26.81,1,26.85,1
09:33:02.801476000,N,AAPL,26.81,4,26.84,7
09:33:02.802397000,N,AAPL,26.81,3,26.84,9
09:33:02.802646000,N,AAPL,26.81,3,26.84,10
09:33:02.808316000,N,AAPL,26.81,4,26.84,8
09:33:02.808418000,N,AAPL,26.81,4,26.84,10
09:33:02.818783000,N,AAPL,26.81,4,26.84,12
09:33:02.819677000,T,AAPL,26.81,10,26.84,4
09:33:02.853624000,N,AAPL,26.81,6,26.84,10
09:33:03.559723000,N,AAPL,26.81,5,26.84,9
09:33:03.897701000,N,AAPL,26.81,5,26.84,6
09:33:03.959501000,N,AAPL,26.81,4,26.83,1
09:33:03.959667000,N,AAPL,26.81,4,26.83,2
09:33:03.960006000,T,AAPL,26.81,10,26.85,5
09:33:03.964841000,Z,AAPL,26.8,3,26.82,1
09:33:03.967281000,B,AAPL,26.81,7,26.91,5
09:33:03.971417000,P,AAPL,26.8,4,26.82,3
09:33:05.491090000,T,AAPL,26.8,6,26.82,1
09:33:05.491154000,K,AAPL,26.8,2,26.81,1
09:33:05.492239000,T,AAPL,26.8,4,26.81,10
09:33:05.492340000,T,AAPL,26.8,4,26.81,7
09:33:05.493835000,N,AAPL,26.8,4,26.81,6
09:33:05.495327000,N,AAPL,26.8,4,26.81,2
09:33:05.496212000,N,AAPL,26.8,4,26.81,1
09:33:05.496232000,K,AAPL,26.79,3,26.82,1
09:33:05.508494000,V,AAPL,26.78,1,26.82,1
09:33:05.535395000,N,AAPL,26.8,5,26.81,1
09:33:05.682334000,T,AAPL,26.8,4,26.85,3
09:33:06.153883000,N,AAPL,26.8,6,26.82,2
09:33:06.427675000,P,AAPL,26.79,9,26.81,1
09:33:07.670662000,N,AAPL,26.8,6,26.82,2
09:33:07.670932000,N,AAPL,26.8,7,26.82,2
09:33:07.671030000,N,AAPL,26.8,8,26.82,2
09:33:07.671226000,N,AAPL,26.8,9,26.83,5
09:33:07.672224000,N,AAPL,26.8,8,26.82,2
09:33:07.672322000,N,AAPL,26.8,7,26.82,2
09:33:07.756119000,N,AAPL,26.8,8,26.82,1
09:33:08.040366000,N,AAPL,26.8,9,26.82,1
09:33:08.040476000,K,AAPL,26.8,1,26.81,1
09:33:08.040504000,N,AAPL,26.8,8,26.83,7
09:33:08.041418000,P,AAPL,26.8,2,26.81,1
09:33:08.050410000,K,AAPL,26.8,1,26.81,1
09:33:08.140339000,N,AAPL,26.8,7,26.82,1
09:33:08.537129000,P,AAPL,26.8,2,26.81,1
09:33:09.004874000,K,AAPL,26.79,3,26.9,2
09:33:09.005244000,N,AAPL,26.8,9,26.83,3
09:33:09.005471000,N,AAPL,26.81,1,26.83,3
09:33:09.005691000,N,AAPL,26.81,2,26.83,3
09:33:09.005756000,N,AAPL,26.81,4,26.83,3
09:33:09.005898000,N,AAPL,26.81,5,26.83,3
09:33:09.006624000,P,AAPL,26.81,6,26.84,2
09:33:09.113371000,B,AAPL,26.71,4,26.91,5
09:33:09.113422000,N,AAPL,26.81,5,26.83,2
09:33:09.113434000,N,AAPL,26.81,5,26.83,1
09:33:09.113517000,N,AAPL,26.81,7,26.83,1
09:33:09.113592000,N,AAPL,26.81,8,26.83,1
09:33:09.113700000,N,AAPL,26.81,9,26.83,1
09:33:09.114148000,V,AAPL,26.8,1,26.84,1
09:33:09.115010000,N,AAPL,26.81,9,26.84,2
09:33:10.830327000,N,AAPL,26.81,3,26.83,5
09:33:10.830346000,P,AAPL,26.81,2,26.84,2
09:33:10.830468000,N,AAPL,26.81,2,26.83,6
09:33:10.830632000,Z,AAPL,26.81,1,26.84,5
09:33:10.830679000,N,AAPL,26.8,10,26.83,6
09:33:10.830807000,Z,AAPL,26.8,4,26.84,5
09:33:11.059141000,N,AAPL,26.81,2,26.83,3
09:33:11.059185000,Z,AAPL,26.8,2,26.83,5
09:33:11.104910000,N,AAPL,26.81,2,26.82,1
09:33:11.104994000,N,AAPL,26.8,10,26.82,1
09:33:11.151604000,N,AAPL,26.81,3,26.82,1
09:33:11.151743000,N,AAPL,26.81,2,26.82,1
09:33:11.152210000,N,AAPL,26.81,3,26.82,1
09:33:11.912518000,Z,AAPL,26.8,2,26.81,1
09:33:11.912643000,N,AAPL,26.8,8,26.81,1
09:33:11.912664000,N,AAPL,26.8,7,26.81,1
09:33:11.912677000,Z,AAPL,26.79,3,26.81,1
09:33:11.912701000,T,AAPL,26.8,4,26.81,2
09:33:11.912723000,N,AAPL,26.8,6,26.81,1
09:33:11.912911000,N,AAPL,26.8,5,26.81,1
09:33:11.913007000,N,AAPL,26.8,4,26.81,1
09:33:11.913621000,N,AAPL,26.8,4,26.81,3
09:33:11.913677000,T,AAPL,26.8,3,26.81,2
09:33:11.913723000,N,AAPL,26.79,3,26.81,3
09:33:11.913752000,T,AAPL,26.79,2,26.81,2
09:33:11.913828000,T,AAPL,26.79,2,26.81,4
09:33:12.789374000,P,AAPL,26.79,5,26.8,1
09:33:13.489296000,P,AAPL,26.79,2,26.8,1
09:33:13.696094000,P,AAPL,26.78,2,26.8,1
09:33:13.696376000,P,AAPL,26.77,3,26.79,1
09:33:13.696394000,P,AAPL,26.77,3,26.79,2
09:33:13.696587000,N,AAPL,26.78,4,26.79,6
09:33:13.696846000,N,AAPL,26.78,3,26.79,7
09:33:13.696908000,Z,AAPL,26.78,3,26.79,2
09:33:13.696954000,N,AAPL,26.78,2,26.79,7
09:33:13.697000000,Z,AAPL,26.78,2,26.79,2
09:33:13.697082000,N,AAPL,26.77,6,26.79,8
09:33:13.697149000,Z,AAPL,26.77,4,26.79,2
09:33:13.697176000,K,AAPL,26.77,1,26.79,2
09:33:13.697667000,Z,AAPL,26.77,2,26.79,2
09:33:13.698157000,N,AAPL,26.77,2,26.79,9
09:33:13.698189000,Z,AAPL,26.76,4,26.79,2
09:33:13.698207000,Z,AAPL,26.76,4,26.78,1
09:33:13.698351000,N,AAPL,26.77,2,26.79,9
09:33:13.699816000,N,AAPL,26.77,1,26.79,9
09:33:13.701802000,N,AAPL,26.77,2,26.79,7
09:33:13.732464000,N,AAPL,26.77,1,26.79,2
09:33:13.733095000,N,AAPL,26.77,2,26.79,2
09:33:13.734332000,Z,AAPL,26.76,4,26.8,4
09:33:13.737609000,N,AAPL,26.76,6,26.79,1
09:33:13.738089000,N,AAPL,26.76,6,26.78,2
09:33:13.738437000,N,AAPL,26.76,6,26.78,3
09:33:13.738612000,V,AAPL,26.76,1,26.8,1
09:33:13.739062000,N,AAPL,26.76,6,26.78,2
09:33:13.739210000,Y,AAPL,26.75,2,26.8,3
09:33:13.740082000,K,AAPL,26.75,1,26.78,2
09:33:13.749279000,N,AAPL,26.76,1,26.78,3
09:33:13.760356000,N,AAPL,26.76,2,26.78,4
09:33:13.760591000,N,AAPL,26.76,3,26.78,5
09:33:13.808894000,N,AAPL,26.76,3,26.78,4
09:33:13.809111000,N,AAPL,26.76,3,26.78,3
09:33:13.809225000,N,AAPL,26.76,3,26.78,2
09:33:13.809312000,N,AAPL,26.76,4,26.78,1
09:33:13.816369000,N,AAPL,26.76,4,26.78,2
09:33:13.827297000,N,AAPL,26.76,3,26.78,3
09:33:13.998063000,T,AAPL,26.76,10,26.78,1
09:33:14.381311000,N,AAPL,26.76,3,26.78,2
09:33:17.248520000,N,AAPL,26.75,15,26.77,1
09:33:17.248643000,N,AAPL,26.75,14,26.77,2
09:33:17.248777000,N,AAPL,26.75,13,26.77,3
09:33:17.249283000,N,AAPL,26.75,11,26.77,3
09:33:17.249296000,T,AAPL,26.76,9,26.77,2
09:33:17.249381000,N,AAPL,26.75,11,26.77,4
09:33:17.249472000,N,AAPL,26.75,11,26.77,5
09:33:17.253725000,N,AAPL,26.75,11,26.77,4
09:33:17.356203000,T,AAPL,26.76,9,26.77,2
09:33:17.356493000,K,AAPL,26.75,2,26.77,1
09:33:17.430397000,T,AAPL,26.76,9,26.78,1
09:33:17.430589000,K,AAPL,26.75,2,26.77,1
09:33:17.751172000,T,AAPL,26.76,12,26.78,1
09:33:17.752035000,N,AAPL,26.76,1,26.78,2
09:33:17.752872000,T,AAPL,26.77,3,26.78,1
09:33:17.752961000,T,AAPL,26.77,6,26.78,1
09:33:17.753059000,T,AAPL,26.77,3,26.78,1
09:33:17.753142000,T,AAPL,26.76,9,26.78,1
09:33:17.753849000,T,AAPL,26.76,9,26.78,1
09:33:17.753882000,N,AAPL,26.77,1,26.79,4
09:33:17.753919000,T,AAPL,26.77,3,26.78,1
09:33:17.753944000,T,AAPL,26.77,6,26.78,1
09:33:17.754016000,T,AAPL,26.77,9,26.78,1
09:33:17.754045000,T,AAPL,26.77,11,26.78,1
09:33:17.755572000,T,AAPL,26.77,8,26.78,1
09:33:17.755656000,T,AAPL,26.77,5,26.78,1
09:33:17.869513000,K,AAPL,26.76,2,26.78,1
09:33:17.869728000,B,AAPL,26.66,43,26.78,1
09:33:17.981709000,K,AAPL,26.76,2,26.78,2
09:33:18.023578000,T,AAPL,26.77,3,26.78,1
09:33:18.023681000,T,AAPL,26.76,9,26.78,1
09:33:18.024801000,K,AAPL,26.76,1,26.78,2
09:33:18.025761000,T,AAPL,26.76,9,26.78,1
09:33:18.032460000,N,AAPL,26.76,4,26.78,3
09:33:18.042564000,N,AAPL,26.76,3,26.78,4
09:33:18.042756000,N,AAPL,26.76,4,26.78,5
09:33:18.042937000,N,AAPL,26.76,5,26.78,4
09:33:18.053482000,N,AAPL,26.76,5,26.78,3
09:33:18.053675000,N,AAPL,26.76,5,26.78,2
09:33:18.054113000,K,AAPL,26.76,1,26.78,2
09:33:18.072290000,N,AAPL,26.76,4,26.78,2
09:33:18.524149000,Z,AAPL,26.76,5,26.77,1
09:33:18.524309000,N,AAPL,26.76,2,26.77,3
09:33:18.524433000,N,AAPL,26.75,14,26.77,2
09:33:18.524603000,N,AAPL,26.75,14,26.77,3
09:33:18.535306000,N,AAPL,26.75,14,26.77,2
09:33:18.535814000,K,AAPL,26.75,2,26.77,2
09:33:18.544117000,N,AAPL,26.75,14,26.77,1
09:33:18.544136000,K,AAPL,26.75,2,26.77,1
09:33:18.556981000,N,AAPL,26.75,14,26.78,1
09:33:19.004625000,K,AAPL,26.75,2,26.78,2
09:33:19.004678000,N,AAPL,26.75,15,26.78,4
09:33:19.004748000,Z,AAPL,26.75,2,26.78,2
09:33:19.004988000,T,AAPL,26.76,10,26.78,1
09:33:19.006516000,T,AAPL,26.76,9,26.78,1
09:33:19.612570000,N,AAPL,26.75,15,26.78,3
09:33:19.613458000,Z,AAPL,26.75,2,26.78,5
09:33:19.614079000,Z,AAPL,26.76,1,26.78,3
09:33:19.635620000,N,AAPL,26.76,3,26.78,2
09:33:19.636161000,Z,AAPL,26.75,2,26.78,3
09:33:19.646842000,N,AAPL,26.76,1,26.78,4
09:33:19.658882000,N,AAPL,26.76,1,26.78,3
09:33:23.913230000,N,AAPL,26.76,2,26.78,2
09:33:23.914175000,Y,AAPL,26.76,1,26.78,2
09:33:24.155275000,N,AAPL,26.76,3,26.78,2
09:33:24.155361000,N,AAPL,26.76,3,26.78,3
09:33:25.010535000,T,AAPL,26.76,10,26.78,2
09:33:25.010682000,T,AAPL,26.76,12,26.78,2
09:33:26.136888000,N,AAPL,26.76,4,26.78,2
09:33:26.148246000,N,AAPL,26.77,1,26.79,4
09:33:26.148423000,T,AAPL,26.76,12,26.78,1
09:33:26.148458000,N,AAPL,26.77,1,26.79,2
09:33:26.148479000,N,AAPL,26.77,2,26.79,2
09:33:26.148511000,T,AAPL,26.76,12,26.8,2
09:33:26.148530000,Y,AAPL,26.76,2,26.79,2
09:33:26.148562000,N,AAPL,26.77,2,26.79,1
09:33:26.148576000,Y,AAPL,26.76,2,26.79,1
09:33:26.148595000,N,AAPL,26.77,4,26.79,1
09:33:26.148679000,N,AAPL,26.77,5,26.79,1
09:33:26.148711000,V,AAPL,26.76,1,26.79,1
09:33:26.148777000,N,AAPL,26.77,6,26.79,1
09:33:26.148940000,N,AAPL,26.77,7,26.8,3
09:33:26.148960000,K,AAPL,26.76,2,26.91,6
09:33:26.149144000,B,AAPL,26.66,43,26.82,1
09:33:26.149224000,N,AAPL,26.77,7,26.8,1
09:33:26.149257000,N,AAPL,26.78,1,26.8,1
09:33:26.149440000,N,AAPL,26.78,2,26.8,1
09:33:26.149543000,N,AAPL,26.78,3,26.8,1
09:33:26.149962000,B,AAPL,26.78,6,26.82,1
09:33:26.150452000,T,AAPL,26.78,1,26.79,1
09:33:26.155190000,T,AAPL,26.78,1,26.8,2
09:33:26.155295000,T,AAPL,26.79,4,26.8,2
09:33:26.155343000,T,AAPL,26.79,5,26.8,2
09:33:26.155394000,Y,AAPL,26.78,1,26.8,1
09:33:26.168763000,T,AAPL,26.79,4,26.81,2
09:33:26.168777000,T,AAPL,26.77,2,26.81,2
09:33:26.168846000,P,AAPL,26.78,5,26.81,1
09:33:26.168864000,P,AAPL,26.78,4,26.81,1
