SecurityID,TradeTime,TradePrice,TradeQty,TradeAmount,BuyNo,SellNo,TradeIndex,ChannelNo,TradeBSFlag,BizIndex
600020,2021.01.04T09:42:01.230,3.35,1500,5025,953083,1253985,693403,1,S,1840655
600020,2021.01.04T09:42:01.230,3.35,1306,4375.100000000000363,956076,1253985,693404,1,S,1840656
600020,2021.01.04T09:42:08.500,3.36,400,1344,1261946,1091009,698890,1,B,1853089
600020,2021.01.04T09:42:09.000,3.35,500,1675,956076,1262535,699301,1,S,1854012
600020,2021.01.04T09:42:40.690,3.35,1000,3350,956076,1296381,720680,1,S,1906052
600020,2021.01.04T09:42:46.500,3.35,3000,10050,956076,1302334,724700,1,S,1915416
600020,2021.01.04T09:42:48.850,3.36,13400,45024,1304750,1091009,726089,1,B,1919024
600020,2021.01.04T09:42:50.480,3.36,30000,100800,1306255,1091009,726984,1,B,1921349
600020,2021.01.04T09:43:04.090,3.36,100,336,1319994,1091009,735010,1,B,1942063
600020,2021.01.04T09:43:14.350,3.36,5000,16800,1330163,1091009,741583,1,B,1958043
600020,2021.01.04T09:43:24.740,3.36,97265,326810.400000000023283,1340568,1091009,748427,1,B,1974251
600020,2021.01.04T09:43:24.740,3.36,100000,336000,1340568,1095362,748428,1,B,1974252
600020,2021.01.04T09:43:24.740,3.36,5300,17808,1340568,1187254,748429,1,B,1974253
600020,2021.01.04T09:43:24.740,3.36,600,2016,1340568,1253417,748430,1,B,1974254
600020,2021.01.04T09:43:46.360,3.36,3000,10080,1348347,1361072,760755,1,S,2005406
600020,2021.01.04T09:43:46.360,3.36,2500,8400,1351118,1361072,760756,1,S,2005407
600020,2021.01.04T09:43:50.380,3.36,800,2688,1351118,1364657,762827,1,S,2010793
600020,2021.01.04T09:43:54.000,3.36,900,3024,1351118,1367906,764860,1,S,2015687
600020,2021.01.04T09:43:57.620,3.37,500,1685,1371413,773399,767198,1,B,2021057
600020,2021.01.04T09:43:57.620,3.37,9000,30330,1371413,845286,767199,1,B,2021058
600020,2021.01.04T09:43:57.620,3.37,28000,94360,1371413,1152732,767200,1,B,2021059
600020,2021.01.04T09:43:57.620,3.37,7100,23927,1371413,1319324,767201,1,B,2021060
600020,2021.01.04T09:43:57.820,3.37,100,337,1371413,1371602,767307,1,S,2021331
600020,2021.01.04T09:44:12.800,3.37,2700,9099,1371413,1385631,776272,1,S,2042575
600020,2021.01.04T09:44:15.150,3.37,800,2696,1387754,1385631,777577,1,B,2045778
600020,2021.01.04T09:44:15.150,3.38,1000,3380,1387754,466255,777578,1,B,2045779
600020,2021.01.04T09:44:15.150,3.38,5500,18590,1387754,486903,777579,1,B,2045780
600020,2021.01.04T09:44:15.150,3.38,10000,33800,1387754,575420,777580,1,B,2045781
600020,2021.01.04T09:44:15.150,3.38,4000,13520,1387754,617176,777581,1,B,2045782
600020,2021.01.04T09:44:15.150,3.38,4400,14872,1387754,740605,777582,1,B,2045783
600020,2021.01.04T09:44:15.150,3.38,9200,31096,1387754,859363,777583,1,B,2045784
600020,2021.01.04T09:44:15.150,3.38,10900,36842,1387754,951222,777584,1,B,2045785
600020,2021.01.04T09:44:25.610,3.37,2500,8425,1397672,1390630,784045,1,B,2061142
600020,2021.01.04T09:44:27.470,3.37,6400,21568,1399404,1390630,785155,1,B,2063800
600020,2021.01.04T09:44:43.890,3.38,3600,12168,1414018,951222,794374,1,B,2086043
600020,2021.01.04T09:44:51.030,3.38,400,1352,1420595,951222,798562,1,B,2096045
600020,2021.01.04T09:45:16.690,3.38,400,1352,1446243,951222,815531,1,B,2135316
600020,2021.01.04T09:45:40.140,3.38,2000,6760,1471169,951222,833046,1,B,2174591
600020,2021.01.04T09:45:47.650,3.37,200,674,1399404,1479003,837965,1,S,2186334
600020,2021.01.04T09:45:54.320,3.38,2900,9802,1485911,951222,842654,1,B,2197059
600020,2021.01.04T09:45:54.510,3.37,30800,103796,1399404,1486127,842837,1,S,2197401
600020,2021.01.04T09:46:04.770,3.38,1000,3380,1496521,951222,849320,1,B,2212990
600020,2021.01.04T09:46:08.840,3.37,100,337,1399404,1500408,852269,1,S,2219289
600020,2021.01.04T09:46:21.070,3.37,1600,5392,1399404,1512667,859997,1,S,2237806
600020,2021.01.04T09:46:21.890,3.38,10000,33800,1513451,951222,860453,1,B,2239009
600020,2021.01.04T09:46:33.210,3.37,8900,29993,1399404,1524176,867304,1,S,2254955
600020,2021.01.04T09:46:47.590,3.37,3300,11121,1399404,1537622,877091,1,S,2276196
600020,2021.01.04T09:46:57.620,3.37,1000,3370,1399404,1546609,882806,1,S,2289832
600020,2021.01.04T09:47:03.500,3.37,400,1348,1399404,1551636,885944,1,S,2297450
600020,2021.01.04T09:47:34.150,3.38,1500,5070,1577913,951222,901647,1,B,2336554
600020,2021.01.04T09:47:38.940,3.37,300,1011,1399404,1582072,904390,1,S,2342717
600020,2021.01.04T09:47:50.550,3.38,100,338,1591577,951222,910100,1,B,2357214
600020,2021.01.04T09:48:17.020,3.37,3700,12469,1399404,1613437,923573,1,S,2390761
600020,2021.01.04T09:48:17.020,3.37,1000,3370,1412549,1613437,923574,1,S,2390762
600020,2021.01.04T09:48:17.020,3.37,10300,34711,1433081,1613437,923575,1,S,2390763
600020,2021.01.04T09:48:31.690,3.37,100,337,1433081,1625797,931113,1,S,2409541
600020,2021.01.04T09:49:03.540,3.38,2800,9464,1651226,951222,947640,1,B,2448806
600020,2021.01.04T09:49:17.590,3.37,200,674,1433081,1662290,955524,1,S,2466641
600020,2021.01.04T09:49:21.490,3.37,200,674,1433081,1665304,957472,1,S,2471166
600020,2021.01.04T09:49:23.180,3.38,3000,10140,1666587,951222,958239,1,B,2473083
600020,2021.01.04T09:49:45.100,3.37,1000,3370,1433081,1683408,968735,1,S,2498460
600020,2021.01.04T09:49:53.040,3.37,6100,20557,1433081,1689263,972625,1,S,2507527
600020,2021.01.04T09:50:16.240,3.37,5200,17524,1433081,1707706,983756,1,S,2535073
600020,2021.01.04T09:50:26.540,3.37,2900,9773,1433081,1717307,990209,1,S,2549499
600020,2021.01.04T09:50:26.540,3.37,100,337,1455772,1717307,990210,1,S,2549500
600020,2021.01.04T09:50:30.540,3.37,500,1685,1455772,1720921,992634,1,S,2555141
600020,2021.01.04T09:50:37.650,3.37,400,1348,1455772,1727005,996510,1,S,2564403
600020,2021.01.04T09:50:37.650,3.37,700,2359,1523278,1727005,996511,1,S,2564404
600020,2021.01.04T09:50:38.300,3.37,2000,6740,1523278,1727431,996778,1,S,2565067
600020,2021.01.04T09:50:49.450,3.37,3000,10110,1523278,1736701,1002802,1,S,2579434
600020,2021.01.04T09:50:50.900,3.38,11400,38532,1737678,951222,1003354,1,B,2580908
600020,2021.01.04T09:50:50.900,3.38,2000,6760,1737678,1010909,1003355,1,B,2580909
600020,2021.01.04T09:50:52.430,3.37,1500,5055,1523278,1739364,1004446,1,S,2583495
600020,2021.01.04T09:51:18.400,3.37,1300,4381,1523278,1761260,1018593,1,S,2617877
600020,2021.01.04T09:51:35.880,3.37,16500,55605,1523278,1774973,1026562,1,S,2638521
600020,2021.01.04T09:51:35.880,3.37,5000,16850,1527529,1774973,1026563,1,S,2638522
600020,2021.01.04T09:51:52.060,3.37,16000,53920,1527529,1787295,1034032,1,S,2657044
600020,2021.01.04T09:51:52.060,3.37,4000,13480,1575602,1787295,1034033,1,S,2657045
600020,2021.01.04T09:51:54.980,3.37,800,2696,1575602,1789719,1035625,1,S,2660740
600020,2021.01.04T09:51:54.980,3.37,200,674,1575602,1789736,1035636,1,S,2660769
600020,2021.01.04T09:51:54.980,3.37,200,674,1575602,1789737,1035637,1,S,2660770
600020,2021.01.04T09:51:54.980,3.37,100,337,1575602,1789738,1035638,1,S,2660771
600020,2021.01.04T09:51:55.020,3.37,300,1011,1575602,1789784,1035652,1,S,2660834
600020,2021.01.04T09:51:55.020,3.37,100,337,1575602,1789785,1035653,1,S,2660835
600020,2021.01.04T09:51:55.020,3.37,2300,7751,1575602,1789788,1035654,1,S,2660838
600020,2021.01.04T09:51:55.020,3.37,400,1348,1575602,1789789,1035655,1,S,2660839
600020,2021.01.04T09:51:55.090,3.37,1200,4044,1575602,1789827,1035678,1,S,2660909
600020,2021.01.04T09:51:55.090,3.37,1500,5055,1575602,1789828,1035679,1,S,2660910
600020,2021.01.04T09:51:56.290,3.37,200,674,1575602,1790624,1036021,1,S,2662007
600020,2021.01.04T09:51:56.790,3.37,1400,4718,1575602,1790951,1036238,1,S,2662525
600020,2021.01.04T09:52:08.270,3.37,3000,10110,1575602,1799699,1041640,1,S,2676004
600020,2021.01.04T09:52:14.880,3.37,23700,79869,1575602,1804786,1044764,1,S,2683753
600020,2021.01.04T09:52:14.880,3.37,1200,4044,1597343,1804786,1044765,1,S,2683754
600020,2021.01.04T09:52:14.880,3.37,5100,17187,1622825,1804786,1044766,1,S,2683755
600020,2021.01.04T09:52:18.430,3.37,2800,9436,1622825,1808044,1046819,1,S,2688602
600020,2021.01.04T09:52:19.940,3.37,100,337,1622825,1809367,1047608,1,S,2690563
600020,2021.01.04T09:52:19.970,3.37,400,1348,1622825,1809376,1047612,1,S,2690574
600020,2021.01.04T09:52:20.100,3.37,300,1011,1622825,1809433,1047636,1,S,2690653
600020,2021.01.04T09:52:20.100,3.37,200,674,1622825,1809434,1047637,1,S,2690654
600020,2021.01.04T09:52:20.850,3.37,1200,4044,1622825,1810096,1048080,1,S,2691681
600020,2021.01.04T09:52:21.040,3.37,200,674,1624110,1810447,1048325,1,S,2692172
600020,2021.01.04T09:52:23.820,3.38,8000,27040,1812705,1010909,1049720,1,B,2695583
600020,2021.01.04T09:52:23.820,3.38,7000,23660,1812705,1048442,1049721,1,B,2695584
600020,2021.01.04T09:52:27.060,3.38,5000,16900,1815316,1048442,1051714,1,B,2699912
600020,2021.01.04T09:52:27.060,3.38,400,1352,1815316,1130375,1051715,1,B,2699913
600020,2021.01.04T09:52:27.060,3.38,1200,4056,1815316,1429795,1051716,1,B,2699914
600020,2021.01.04T09:52:27.060,3.38,2800,9464,1815316,1443480,1051717,1,B,2699915
600020,2021.01.04T09:52:46.090,3.38,400,1352,1829570,1443480,1060729,1,B,2722050
600020,2021.01.04T09:53:00.950,3.38,1000,3380,1840157,1443480,1067529,1,B,2738871
600020,2021.01.04T09:53:29.690,3.38,100,338,1860669,1443480,1080700,1,B,2770694
600020,2021.01.04T09:53:49.670,3.38,2700,9126,1874908,1443480,1089693,1,B,2792444
600020,2021.01.04T09:53:49.670,3.38,500,1690,1874908,1477194,1089694,1,B,2792445
600020,2021.01.04T09:53:49.670,3.38,4800,16224,1874908,1490051,1089695,1,B,2792446
600020,2021.01.04T09:53:53.070,3.37,3000,10110,1624110,1877088,1091065,1,S,2795753
600020,2021.01.04T09:54:16.230,3.37,100,337,1624110,1893904,1102214,1,S,2821791
600020,2021.01.04T09:54:17.190,3.37,1300,4381,1624110,1894528,1102738,1,S,2822910
600020,2021.01.04T09:54:34.140,3.37,100,337,1624110,1908787,1112606,1,S,2845330
600020,2021.01.04T09:55:05.440,3.37,6800,22916,1624110,1934829,1132120,1,S,2887962
600020,2021.01.04T09:55:05.440,3.37,1300,4381,1639615,1934829,1132121,1,S,2887963
600020,2021.01.04T09:55:05.440,3.37,1000,3370,1679165,1934829,1132122,1,S,2887964
600020,2021.01.04T09:55:05.440,3.37,6200,20894,1833397,1934829,1132123,1,S,2887965
600020,2021.01.04T09:55:05.440,3.37,1000,3370,1889131,1934829,1132124,1,S,2887966
600020,2021.01.04T09:55:05.440,3.37,15700,52909,1893145,1934829,1132125,1,S,2887967
600020,2021.01.04T09:55:05.440,3.37,3000,10110,1893641,1934829,1132126,1,S,2887968
600020,2021.01.04T09:55:10.880,3.38,100,338,1939238,1490051,1134938,1,B,2894791
600020,2021.01.04T09:55:32.440,3.37,25000,84250,1893641,1956787,1148465,1,S,2923728
600020,2021.01.04T09:55:43.170,3.37,3000,10110,1893641,1965872,1155079,1,S,2938402
600020,2021.01.04T09:55:43.170,3.37,1900,6403,1908768,1965872,1155080,1,S,2938403
600020,2021.01.04T09:55:43.640,3.37,13100,44147,1908768,1966357,1155449,1,S,2939160
600020,2021.01.04T09:55:57.000,3.37,100,337,1978037,1969844,1164070,1,B,2958040
600020,2021.01.04T09:55:57.000,3.37,100,337,1978037,1971350,1164071,1,B,2958041
600020,2021.01.04T09:55:57.000,3.37,5000,16850,1978037,1973283,1164072,1,B,2958042
600020,2021.01.04T09:55:57.120,3.36,500,1680,1351118,1978160,1164155,1,S,2958231
600020,2021.01.04T09:56:21.310,3.36,200,672,1351118,1997472,1176836,1,S,2988036
600020,2021.01.04T09:56:21.440,3.36,50000,168000,1351118,1997592,1176909,1,S,2988222
600020,2021.01.04T09:57:13.730,3.36,15100,50736,1351118,2038415,1202232,1,S,3050962
600020,2021.01.04T09:57:13.730,3.36,300,1008,1368917,2038415,1202233,1,S,3050963
600020,2021.01.04T09:57:13.730,3.36,3000,10080,1369495,2038415,1202234,1,S,3050964
600020,2021.01.04T09:57:13.730,3.36,1600,5376,1376290,2038415,1202235,1,S,3050965
600020,2021.01.04T09:57:50.080,3.36,1400,4704,1376290,2064703,1218350,1,S,3091220
600020,2021.01.04T09:57:50.080,3.36,1000,3360,1395732,2064703,1218351,1,S,3091221
600020,2021.01.04T09:57:50.080,3.36,300,1008,1403671,2064703,1218352,1,S,3091222
600020,2021.01.04T09:57:50.080,3.36,300,1008,1407033,2064703,1218353,1,S,3091223
600020,2021.01.04T09:58:17.390,3.37,2500,8425,2083310,1988314,1229559,1,B,3119334
600020,2021.01.04T09:58:17.390,3.37,400,1348,2083310,1990352,1229560,1,B,3119335
600020,2021.01.04T09:58:37.240,3.37,13800,46506,2096390,2009873,1237654,1,B,3139331
600020,2021.01.04T09:58:37.240,3.37,1800,6066,2096390,2027384,1237655,1,B,3139332
600020,2021.01.04T09:59:03.460,3.36,10600,35616,1407033,2113544,1248348,1,S,3165758
600020,2021.01.04T09:59:09.000,3.37,5000,16850,2117229,2027384,1250741,1,B,3171449
600020,2021.01.04T10:00:19.840,3.36,100,336,1407033,2162862,1278649,1,S,3240625
600020,2021.01.04T10:00:35.540,3.36,1000,3360,1407033,2174562,1285946,1,S,3258483
600020,2021.01.04T10:00:59.180,3.37,3000,10110,2192660,2027384,1297892,1,B,3287117
600020,2021.01.04T10:01:13.280,3.36,12500,42000,1407033,2203080,1304774,1,S,3303406
600020,2021.01.04T10:01:51.620,3.37,34500,116265,2230496,2027384,1322283,1,B,3345857
600020,2021.01.04T10:01:51.620,3.37,5400,18198,2230496,2028039,1322284,1,B,3345858
600020,2021.01.04T10:01:51.620,3.37,12100,40777,2230496,2082048,1322285,1,B,3345859
600020,2021.01.04T10:02:22.850,3.36,5500,18480,1407033,2250914,1335366,1,S,3377788
600020,2021.01.04T10:02:22.850,3.36,4500,15120,1412475,2250914,1335367,1,S,3377789
600020,2021.01.04T10:03:03.740,3.36,1700,5712,1412475,2276616,1352404,1,S,3418104
600020,2021.01.04T10:03:03.740,3.36,1100,3696,1418790,2276616,1352405,1,S,3418105
600020,2021.01.04T10:03:21.090,3.36,1300,4368,1418790,2288376,1360489,1,S,3436748
600020,2021.01.04T10:03:36.070,3.36,500,1680,1418790,2298035,1366905,1,S,3451940
600020,2021.01.04T10:03:59.820,3.37,1200,4044,2312641,2082048,1376717,1,B,3475405
600020,2021.01.04T10:04:18.740,3.37,6700,22579,2324753,2082048,1384471,1,B,3494083
600020,2021.01.04T10:04:18.740,3.37,20000,67400,2324753,2101069,1384472,1,B,3494084
600020,2021.01.04T10:04:18.740,3.37,5000,16850,2324753,2106465,1384473,1,B,3494085
600020,2021.01.04T10:04:18.740,3.37,4000,13480,2324753,2128481,1384474,1,B,3494086
600020,2021.01.04T10:04:18.740,3.37,5000,16850,2324753,2194660,1384475,1,B,3494087
600020,2021.01.04T10:04:18.740,3.37,1700,5729,2324753,2203258,1384476,1,B,3494088
600020,2021.01.04T10:04:18.740,3.37,1000,3370,2324753,2230811,1384477,1,B,3494089
600020,2021.01.04T10:04:18.740,3.37,100,337,2324753,2231116,1384478,1,B,3494090
600020,2021.01.04T10:04:18.740,3.37,1800,6066,2324753,2236275,1384479,1,B,3494091
600020,2021.01.04T10:04:18.740,3.37,500,1685,2324753,2249815,1384480,1,B,3494092
600020,2021.01.04T10:04:18.740,3.37,1800,6066,2324753,2280874,1384481,1,B,3494093
600020,2021.01.04T10:04:35.640,3.37,1200,4044,2335848,2280874,1391755,1,B,3511754
600020,2021.01.04T10:04:35.640,3.37,1800,6066,2335848,2289404,1391756,1,B,3511755
600020,2021.01.04T10:04:39.650,3.37,800,2696,2338845,2289404,1393620,1,B,3516410
600020,2021.01.04T10:05:04.050,3.37,47400,159738,2355886,2289404,1404531,1,B,3542861
600020,2021.01.04T10:05:04.050,3.37,4800,16176,2355886,2292301,1404532,1,B,3542862
600020,2021.01.04T10:05:19.300,3.37,11500,38755,2366597,2292301,1411470,1,B,3559387
600020,2021.01.04T10:05:19.330,3.37,10200,34374,2366610,2292301,1411477,1,B,3559405
600020,2021.01.04T10:05:19.370,3.37,100,337,2366635,2292301,1411495,1,B,3559441
600020,2021.01.04T10:05:19.370,3.37,600,2022,2366636,2292301,1411496,1,B,3559442
600020,2021.01.04T10:05:19.370,3.37,200,674,2366637,2292301,1411497,1,B,3559443
600020,2021.01.04T10:05:19.370,3.37,200,674,2366638,2292301,1411498,1,B,3559444
600020,2021.01.04T10:05:20.000,3.37,200,674,2367018,2292301,1411748,1,B,3560045
600020,2021.01.04T10:05:31.650,3.37,100,337,2374399,2292301,1416459,1,B,3571429
600020,2021.01.04T10:05:38.520,3.37,53900,181643,2378339,2292301,1419020,1,B,3577731
600020,2021.01.04T10:05:38.520,3.37,500,1685,2378339,2302837,1419021,1,B,3577732
600020,2021.01.04T10:05:38.520,3.37,5600,18872,2378339,2338106,1419022,1,B,3577733
600020,2021.01.04T10:06:06.620,3.36,500,1680,1418790,2397440,1431522,1,S,3607002
600020,2021.01.04T10:06:17.190,3.36,1300,4368,1418790,2404102,1435861,1,S,3617249
600020,2021.01.04T10:06:18.490,3.36,200,672,1418790,2404844,1436305,1,S,3618321
600020,2021.01.04T10:06:20.020,3.36,100,336,1418790,2405864,1436938,1,S,3619902
600020,2021.01.04T10:06:20.020,3.36,300,1008,1425118,2405864,1436939,1,S,3619903
600020,2021.01.04T10:06:27.760,3.36,1700,5712,1425118,2410636,1440054,1,S,3627394
600020,2021.01.04T10:06:27.760,3.36,500,1680,1446286,2410636,1440055,1,S,3627395
600020,2021.01.04T10:06:27.760,3.36,5000,16800,1532096,2410636,1440056,1,S,3627396
600020,2021.01.04T10:06:27.760,3.36,3000,10080,1557388,2410636,1440057,1,S,3627397
600020,2021.01.04T10:06:27.760,3.36,200,672,1610294,2410636,1440058,1,S,3627398
600020,2021.01.04T10:06:27.760,3.36,600,2016,1658424,2410636,1440059,1,S,3627399
600020,2021.01.04T10:06:30.480,3.36,400,1344,1658424,2412355,1441072,1,S,3629947
600020,2021.01.04T10:06:30.480,3.36,300,1008,1762974,2412355,1441073,1,S,3629948
600020,2021.01.04T10:06:30.480,3.36,100,336,1860690,2412355,1441074,1,S,3629949
600020,2021.01.04T10:06:31.120,3.37,1000,3370,2412827,2338106,1441282,1,B,3630611
600020,2021.01.04T10:06:39.020,3.36,1000,3360,1860690,2417450,1444655,1,S,3638350
600020,2021.01.04T10:06:47.350,3.36,800,2688,1860690,2422201,1448153,1,S,3646270
600020,2021.01.04T10:06:49.280,3.37,100,337,2423277,2338106,1448876,1,B,3647983
600020,2021.01.04T10:06:49.610,3.37,800,2696,2423484,2338106,1449032,1,B,3648343
600020,2021.01.04T10:07:12.180,3.36,200,672,1860690,2437091,1458586,1,S,3670387
600020,2021.01.04T10:07:22.090,3.36,1500,5040,1860690,2443349,1462764,1,S,3680392
600020,2021.01.04T10:07:22.090,3.36,500,1680,1995881,2443349,1462765,1,S,3680393
600020,2021.01.04T10:07:22.090,3.36,600,2016,2036454,2443349,1462766,1,S,3680394
600020,2021.01.04T10:07:27.510,3.36,1200,4032,2036454,2446756,1464875,1,S,3685498
600020,2021.01.04T10:07:27.510,3.36,6100,20496,2088537,2446756,1464876,1,S,3685499
600020,2021.01.04T10:08:22.780,3.37,1000,3370,2485274,2338106,1491516,1,B,3746616
600020,2021.01.04T10:08:33.560,3.36,100,336,2088537,2492122,1495679,1,S,3757147
600020,2021.01.04T10:09:17.000,3.36,5800,19488,2088537,2520485,1514026,1,S,3800986
600020,2021.01.04T10:09:30.790,3.37,14300,48191,2529427,2338106,1520155,1,B,3814949
600020,2021.01.04T10:09:46.170,3.37,34900,117613,2539507,2338106,1526408,1,B,3830177
600020,2021.01.04T10:09:48.520,3.36,2600,8736,2088537,2540932,1527255,1,S,3832362
600020,2021.01.04T10:09:57.940,3.37,6000,20220,2546359,2338106,1530632,1,B,3840733
600020,2021.01.04T10:10:08.560,3.36,13800,46368,2088537,2553264,1535874,1,S,3852163
600020,2021.01.04T10:10:26.190,3.36,700,2352,2088537,2565075,1543322,1,S,3870483
600020,2021.01.04T10:10:31.070,3.37,36300,122331,2568469,2338106,1545640,1,B,3875844
600020,2021.01.04T10:10:31.070,3.37,600,2022,2568469,2353454,1545641,1,B,3875845
600020,2021.01.04T10:10:31.070,3.37,1100,3707,2568469,2378268,1545642,1,B,3875846
600020,2021.01.04T10:10:37.570,3.37,1900,6403,2572783,2378268,1548863,1,B,3882882
600020,2021.01.04T10:10:37.570,3.37,500,1685,2572783,2378660,1548864,1,B,3882883
600020,2021.01.04T10:10:37.570,3.37,5100,17187,2572783,2394709,1548865,1,B,3882884
600020,2021.01.04T10:10:37.570,3.37,1500,5055,2572783,2413875,1548866,1,B,3882885
600020,2021.01.04T10:11:04.240,3.37,10000,33700,2590215,2413875,1562826,1,B,3912705
600020,2021.01.04T10:11:05.710,3.36,3500,11760,2088537,2591250,1563530,1,S,3914343
600020,2021.01.04T10:11:20.660,3.36,500,1680,2088537,2603613,1572545,1,S,3934136
600020,2021.01.04T10:11:27.130,3.36,600,2016,2088537,2608343,1576028,1,S,3941597
600020,2021.01.04T10:11:57.070,3.37,2500,8425,2628465,2413875,1589778,1,B,3973749
600020,2021.01.04T10:11:57.930,3.37,1000,3370,2629100,2413875,1590270,1,B,3974798
600020,2021.01.04T10:11:57.930,3.37,5000,16850,2629100,2416896,1590271,1,B,3974799
600020,2021.01.04T10:11:57.930,3.37,3100,10447,2629100,2419984,1590272,1,B,3974800
600020,2021.01.04T10:11:57.930,3.37,5000,16850,2629100,2466020,1590273,1,B,3974801
600020,2021.01.04T10:11:57.930,3.37,2200,7414,2629100,2491410,1590274,1,B,3974802
600020,2021.01.04T10:11:57.930,3.37,6000,20220,2629100,2530731,1590275,1,B,3974803
600020,2021.01.04T10:11:57.930,3.37,9300,31341,2629100,2543200,1590276,1,B,3974804
600020,2021.01.04T10:11:57.930,3.37,30000,101100,2629100,2582476,1590277,1,B,3974805
